"LOAD_BATCH_ID","ROW_ID","ORDER_ID","ORDER_DATE","SHIP_DATE","SHIP_MODE","CUSTOMER_ID","CUSTOMER_NAME","SEGMENT","COUNTRY","CITY","STATE_PROVINCE","POSTAL_CODE","REGION","PRODUCT_ID","CATEGORY","SUB_CATEGORY","PRODUCT_NAME","SALES","QUANTITY","DISCOUNT","PROFIT","RETURNED"
"1","548","US-2023-103429","2023-05-30","2023-06-01","First Class","LW-16825","Laurel Workman","Corporate","United States","New York City","New York","10024","East","OFF-AP-10001005","Office Supplies","Appliances","Honeywell Quietcare HEPA Air Cleaner","235.95","3","0.0","77.86349999999999","No"
"1","549","US-2023-105872","2023-05-30","2023-06-06","Standard Class","JG-15160","James Galang","Consumer","United States","New York City","New York","10024","East","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders","70.368","4","0.2","26.388","No"
"1","550","US-2023-103429","2023-05-30","2023-06-01","First Class","LW-16825","Laurel Workman","Corporate","United States","New York City","New York","10024","East","OFF-BI-10004233","Office Supplies","Binders","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","25.584000000000003","2","0.2","8.9544","No"
"1","551","US-2023-146885","2023-05-30","2023-06-05","Standard Class","EB-13840","Ellis Ballard","Corporate","United States","Richmond","Virginia","23223","South","OFF-PA-10001622","Office Supplies","Paper","Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled","13.62","3","0.0","6.129","No"
"1","552","US-2023-103429","2023-05-30","2023-06-01","First Class","LW-16825","Laurel Workman","Corporate","United States","New York City","New York","10024","East","OFF-PA-10001712","Office Supplies","Paper","Xerox 1948","39.96","4","0.0","17.982","No"
"1","553","US-2023-140473","2023-05-30","2023-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.9760000000001","3","0.2","134.9955","No"
"1","554","US-2023-103429","2023-05-30","2023-06-01","First Class","LW-16825","Laurel Workman","Corporate","United States","New York City","New York","10024","East","TEC-PH-10003505","Technology","Phones","Geemarc AmpliPOWER60","464.0","5","0.0","134.55999999999997","No"
"1","555","US-2023-166051","2023-05-31","2023-06-05","Standard Class","JK-15625","Jim Karlsson","Consumer","United States","Jackson","Mississippi","39212","South","TEC-PH-10002538","Technology","Phones","Grandstream GXP1160 VoIP phone","113.73","3","0.0","32.98169999999999","No"
"1","556","US-2023-166051","2023-05-31","2023-06-05","Standard Class","JK-15625","Jim Karlsson","Consumer","United States","Jackson","Mississippi","39212","South","TEC-PH-10002680","Technology","Phones","Samsung Galaxy Note 3","659.97","3","0.0","197.99099999999996","No"
"1","557","US-2023-131926","2023-06-01","2023-06-06","Second Class","DW-13480","Dianna Wilson","Home Office","United States","Lakeville","Minnesota","55044","Central","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair","2001.86","7","0.0","580.5393999999999","No"
"1","558","US-2023-165659","2023-06-01","2023-06-06","Standard Class","LT-17110","Liz Thompson","Consumer","United States","Little Rock","Arkansas","72209","South","FUR-FU-10001935","Furniture","Furnishings","3M Hangers With Command Adhesive","22.200000000000003","6","0.0","9.102000000000002","No"
"1","559","US-2023-131926","2023-06-01","2023-06-06","Second Class","DW-13480","Dianna Wilson","Home Office","United States","Lakeville","Minnesota","55044","Central","OFF-AP-10002945","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room","1503.25","5","0.0","496.07249999999993","No"
"1","560","US-2023-157070","2023-06-01","2023-06-06","Standard Class","QJ-19255","Quincy Jones","Corporate","United States","Detroit","Michigan","48234","Central","OFF-AP-10004859","Office Supplies","Appliances","Acco 6 Outlet Guardian Premium Surge Suppressor","65.52000000000001","5","0.1","12.376","No"
"1","561","US-2023-111003","2023-06-01","2023-06-06","Standard Class","CR-12625","Corey Roper","Home Office","United States","Lakewood","New Jersey","8701","East","OFF-AR-10002135","Office Supplies","Art","Boston Heavy-Duty Trimline Electric Pencil Sharpeners","289.20000000000005","6","0.0","83.86799999999997","No"
"1","562","US-2023-111003","2023-06-01","2023-06-06","Standard Class","CR-12625","Corey Roper","Home Office","United States","Lakewood","New Jersey","8701","East","OFF-BI-10001072","Office Supplies","Binders","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","45.48","3","0.0","20.9208","No"
"1","563","US-2023-157070","2023-06-01","2023-06-06","Standard Class","QJ-19255","Quincy Jones","Corporate","United States","Detroit","Michigan","48234","Central","OFF-BI-10001765","Office Supplies","Binders","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges","138.56","4","0.0","66.5088","No"
"1","564","US-2023-131926","2023-06-01","2023-06-06","Second Class","DW-13480","Dianna Wilson","Home Office","United States","Lakeville","Minnesota","55044","Central","OFF-PA-10000061","Office Supplies","Paper","Xerox 205","25.92","4","0.0","12.4416","No"
"1","565","US-2023-131926","2023-06-01","2023-06-06","Second Class","DW-13480","Dianna Wilson","Home Office","United States","Lakeville","Minnesota","55044","Central","OFF-PA-10004082","Office Supplies","Paper","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book","47.88","6","0.0","23.94","No"
"1","566","US-2023-131926","2023-06-01","2023-06-06","Second Class","DW-13480","Dianna Wilson","Home Office","United States","Lakeville","Minnesota","55044","Central","OFF-ST-10002276","Office Supplies","Storage","Safco Steel Mobile File Cart","166.72","2","0.0","41.68000000000001","No"
"1","567","US-2023-165659","2023-06-01","2023-06-06","Standard Class","LT-17110","Liz Thompson","Consumer","United States","Little Rock","Arkansas","72209","South","TEC-PH-10002563","Technology","Phones","Adtran 1202752G1","881.93","7","0.0","229.3018","No"
"1","568","US-2023-104472","2023-06-02","2023-06-07","Standard Class","CK-12325","Christine Kargatis","Home Office","United States","Orem","Utah","84057","West","FUR-FU-10000246","Furniture","Furnishings","Aluminum Document Frame","73.32000000000001","6","0.0","21.99599999999999","No"
"1","569","US-2023-100895","2023-06-02","2023-06-06","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Roswell","Georgia","30076","South","OFF-AR-10004511","Office Supplies","Art","Sanford Colorific Scented Colored Pencils, 12/Pack","8.56","2","0.0","2.6536","No"
"1","570","US-2023-104472","2023-06-02","2023-06-07","Standard Class","CK-12325","Christine Kargatis","Home Office","United States","Orem","Utah","84057","West","OFF-BI-10001658","Office Supplies","Binders","GBC Standard Therm-A-Bind Covers","59.80800000000001","3","0.2","19.4376","No"
"1","571","US-2023-100895","2023-06-02","2023-06-06","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Roswell","Georgia","30076","South","OFF-ST-10001490","Office Supplies","Storage","Hot File 7-Pocket, Floor Stand","356.94","2","0.0","107.08199999999997","No"
"1","572","US-2023-100895","2023-06-02","2023-06-06","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Roswell","Georgia","30076","South","TEC-PH-10001425","Technology","Phones","Mophie Juice Pack Helium for iPhone","239.96999999999997","3","0.0","67.1916","No"
"1","573","US-2023-163867","2023-06-03","2023-06-06","First Class","RE-19450","Richard Eichhorn","Consumer","United States","Decatur","Illinois","62521","Central","FUR-FU-10001475","Furniture","Furnishings","Contract Clock, 14"", Brown","61.544","7","0.6","-40.0036","No"
"1","574","US-2023-135657","2023-06-03","2023-06-07","Second Class","SC-20725","Steven Cartwright","Consumer","United States","Seattle","Washington","98115","West","FUR-TA-10004086","Furniture","Tables","KI Adjustable-Height Table","515.88","6","0.0","113.4936","Yes"
"1","575","US-2023-141299","2023-06-03","2023-06-07","Second Class","RB-19795","Ross Baird","Home Office","United States","Midland","Michigan","48640","Central","OFF-EN-10004459","Office Supplies","Envelopes","Security-Tint Envelopes","15.28","2","0.0","7.4872","No"
"1","576","US-2023-163867","2023-06-03","2023-06-06","First Class","RE-19450","Richard Eichhorn","Consumer","United States","Decatur","Illinois","62521","Central","OFF-LA-10001771","Office Supplies","Labels","Avery 513","15.936000000000002","4","0.2","5.1792","No"
"1","577","US-2023-163867","2023-06-03","2023-06-06","First Class","RE-19450","Richard Eichhorn","Consumer","United States","Decatur","Illinois","62521","Central","OFF-ST-10000877","Office Supplies","Storage","Recycled Steel Personal File for Standard File Folders","132.696","3","0.2","9.952199999999998","No"
"1","578","US-2023-151946","2023-06-04","2023-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.568","2","0.2","-44.196000000000026","No"
"1","579","US-2023-151946","2023-06-04","2023-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-FU-10002191","Furniture","Furnishings","G.E. Halogen Desk Lamp Bulbs","13.96","2","0.0","6.7008","No"
"1","580","US-2023-151946","2023-06-04","2023-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-FU-10002878","Furniture","Furnishings","Seth Thomas 14"" Day/Date Wall Clock","56.96","2","0.0","21.0752","No"
"1","581","US-2023-151946","2023-06-04","2023-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","OFF-AP-10001626","Office Supplies","Appliances","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","15.56","4","0.0","4.0456","No"
"1","582","US-2023-147914","2023-06-04","2023-06-09","Standard Class","MP-17470","Mark Packer","Home Office","United States","Columbus","Ohio","43229","East","OFF-PA-10001685","Office Supplies","Paper","Easy-staple paper","16.224","2","0.2","5.881200000000001","No"
"1","583","US-2023-159520","2023-06-06","2023-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.764","3","0.4","-347.1174000000001","No"
"1","584","US-2023-133270","2023-06-06","2023-06-09","First Class","BM-11785","Bryan Mills","Consumer","United States","Rochester","New York","14609","East","OFF-AR-10002656","Office Supplies","Art","Sanford Liquid Accent Highlighters","13.36","2","0.0","4.943199999999999","No"
"1","585","US-2023-169257","2023-06-06","2023-06-12","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Jacksonville","Florida","32216","South","OFF-BI-10002557","Office Supplies","Binders","Presstex Flexible Ring Binders","1.3650000000000002","1","0.7","-0.9099999999999996","No"
"1","586","US-2023-161305","2023-06-06","2023-06-12","Standard Class","SB-20170","Sarah Bern","Consumer","United States","Chicago","Illinois","60623","Central","OFF-BI-10002794","Office Supplies","Binders","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","24.58799999999999","3","0.8","-38.11140000000001","No"
"1","587","US-2023-159520","2023-06-06","2023-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders","149.54399999999998","9","0.2","50.47109999999999","No"
"1","588","US-2023-161305","2023-06-06","2023-06-12","Standard Class","SB-20170","Sarah Bern","Consumer","United States","Chicago","Illinois","60623","Central","OFF-EN-10000461","Office Supplies","Envelopes","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","13.984000000000002","2","0.2","4.7196","No"
"1","589","US-2023-151897","2023-06-06","2023-06-10","Standard Class","VT-21700","Valerie Takahito","Home Office","United States","Houston","Texas","77070","Central","OFF-LA-10001074","Office Supplies","Labels","Round Specialty Laser Printer Labels","100.24","10","0.2","33.83099999999999","No"
"1","590","US-2023-169257","2023-06-06","2023-06-12","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Jacksonville","Florida","32216","South","OFF-PA-10002319","Office Supplies","Paper","Xerox 1944","62.016","2","0.2","22.4808","No"
"1","591","US-2023-159520","2023-06-06","2023-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","OFF-SU-10001664","Office Supplies","Supplies","Acme Office Executive Series Stainless Steel Trimmers","17.14","2","0.0","4.4564","No"
"1","592","US-2023-106229","2023-06-07","2023-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.935","3","0.5","-209.7693","No"
"1","593","US-2023-134971","2023-06-07","2023-06-10","Second Class","BP-11095","Bart Pistole","Corporate","United States","Peoria","Illinois","61604","Central","OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders","12.461999999999996","3","0.8","-20.5623","No"
"1","594","US-2023-109162","2023-06-08","2023-06-12","Standard Class","KE-16420","Katrina Edelman","Corporate","United States","Bristol","Tennessee","37620","South","FUR-CH-10002647","Furniture","Chairs","Situations Contoured Folding Chairs, 4/Set","170.35200000000003","3","0.2","10.647000000000006","No"
"1","595","US-2023-141257","2023-06-08","2023-06-14","Standard Class","CS-11950","Carlos Soltero","Consumer","United States","Seattle","Washington","98115","West","FUR-CH-10002758","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back","585.552","3","0.2","73.19399999999996","No"
"1","596","US-2023-108147","2023-06-08","2023-06-13","Standard Class","RD-19480","Rick Duston","Consumer","United States","Long Beach","New York","11561","East","OFF-BI-10003876","Office Supplies","Binders","Green Canvas Binder for 8-1/2"" x 14"" Sheets","68.48","2","0.2","25.679999999999996","No"
"1","597","US-2023-108147","2023-06-08","2023-06-13","Standard Class","RD-19480","Rick Duston","Consumer","United States","Long Beach","New York","11561","East","OFF-ST-10003470","Office Supplies","Storage","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","1676.88","6","0.0","83.84399999999994","No"
"1","598","US-2023-115812","2023-06-09","2023-06-14","Standard Class","BH-11710","Brosina Hoffman","Consumer","United States","Los Angeles","California","90032","West","FUR-FU-10001487","Furniture","Furnishings","Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood","48.86","7","0.0","14.169399999999996","No"
"1","599","US-2023-160262","2023-06-09","2023-06-13","Second Class","TS-21205","Thomas Seio","Corporate","United States","North Las Vegas","Nevada","89031","West","FUR-FU-10002685","Furniture","Furnishings","Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock","37.4","2","0.0","14.212","No"
"1","600","US-2023-115812","2023-06-09","2023-06-14","Standard Class","BH-11710","Brosina Hoffman","Consumer","United States","Los Angeles","California","90032","West","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","1706.1840000000002","9","0.2","85.3091999999998","No"
"1","601","US-2023-132612","2023-06-09","2023-06-11","Second Class","FO-14305","Frank Olsen","Consumer","United States","Harrisonburg","Virginia","22801","South","FUR-TA-10004534","Furniture","Tables","Bevis 44 x 96 Conference Tables","1441.3","7","0.0","245.0209999999999","No"
"1","602","US-2023-115812","2023-06-09","2023-06-14","Standard Class","BH-11710","Brosina Hoffman","Consumer","United States","Los Angeles","California","90032","West","OFF-AP-10002892","Office Supplies","Appliances","Belkin F5C206VTEL 6 Outlet Surge","114.9","5","0.0","34.46999999999999","No"
"1","603","US-2023-133753","2023-06-09","2023-06-13","Second Class","CW-11905","Carl Weiss","Home Office","United States","Huntsville","Texas","77340","Central","OFF-AR-10001953","Office Supplies","Art","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","70.368","2","0.2","6.157200000000003","No"
"1","604","US-2023-160262","2023-06-09","2023-06-13","Second Class","TS-21205","Thomas Seio","Corporate","United States","North Las Vegas","Nevada","89031","West","OFF-AR-10002335","Office Supplies","Art","DIXON Oriole Pencils","18.06","7","0.0","4.695600000000001","No"
"1","605","US-2023-115812","2023-06-09","2023-06-14","Standard Class","BH-11710","Brosina Hoffman","Consumer","United States","Los Angeles","California","90032","West","OFF-AR-10002833","Office Supplies","Art","Newell 322","7.28","4","0.0","1.9656","No"
"1","606","US-2023-133851","2023-06-09","2023-06-16","Standard Class","CM-12445","Chuck Magee","Consumer","United States","San Francisco","California","94122","West","OFF-AR-10003752","Office Supplies","Art","Deluxe Chalkboard Eraser Cleaner","23.1","2","0.0","10.626","No"
"1","607","US-2023-115812","2023-06-09","2023-06-14","Standard Class","BH-11710","Brosina Hoffman","Consumer","United States","Los Angeles","California","90032","West","OFF-BI-10003910","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings by Samsill","18.504","3","0.2","5.7825","No"
"1","608","US-2023-160262","2023-06-09","2023-06-13","Second Class","TS-21205","Thomas Seio","Corporate","United States","North Las Vegas","Nevada","89031","West","OFF-PA-10003641","Office Supplies","Paper","Xerox 1909","79.14","3","0.0","36.404399999999995","No"
"1","609","US-2023-133851","2023-06-09","2023-06-16","Standard Class","CM-12445","Chuck Magee","Consumer","United States","San Francisco","California","94122","West","OFF-SU-10001225","Office Supplies","Supplies","Staple remover","7.36","2","0.0","0.1471999999999997","No"
"1","610","US-2023-133753","2023-06-09","2023-06-13","Second Class","CW-11905","Carl Weiss","Home Office","United States","Huntsville","Texas","77340","Central","TEC-AC-10000303","Technology","Accessories","Logitech M510 Wireless Mouse","63.98400000000001","2","0.2","10.397399999999998","No"
"1","611","US-2023-133753","2023-06-09","2023-06-13","Second Class","CW-11905","Carl Weiss","Home Office","United States","Huntsville","Texas","77340","Central","TEC-PH-10000376","Technology","Phones","Square Credit Card Reader","7.992000000000001","1","0.2","0.5994000000000002","No"
"1","612","US-2023-115812","2023-06-09","2023-06-14","Standard Class","BH-11710","Brosina Hoffman","Consumer","United States","Los Angeles","California","90032","West","TEC-PH-10002033","Technology","Phones","Konftel 250 Conference phone - Charcoal black","911.424","4","0.2","68.35680000000002","No"
"1","613","US-2023-115812","2023-06-09","2023-06-14","Standard Class","BH-11710","Brosina Hoffman","Consumer","United States","Los Angeles","California","90032","West","TEC-PH-10002275","Technology","Phones","Mitel 5320 IP Phone VoIP phone","907.152","6","0.2","90.71520000000004","No"
"1","614","US-2023-144281","2023-06-10","2023-06-15","Second Class","HK-14890","Heather Kirkland","Corporate","United States","Detroit","Michigan","48234","Central","OFF-LA-10003930","Office Supplies","Labels","Dot Matrix Printer Tape Reel Labels, White, 5000/Box","491.55","5","0.0","240.8595","No"
"1","615","US-2023-114643","2023-06-13","2023-06-17","Standard Class","FM-14215","Filia McAdams","Corporate","United States","Los Angeles","California","90032","West","OFF-AR-10003631","Office Supplies","Art","Staples in misc. colors","14.52","3","0.0","4.7916","No"
"1","616","US-2023-140487","2023-06-14","2023-06-20","Standard Class","SR-20425","Sharelle Roach","Home Office","United States","Detroit","Michigan","48234","Central","FUR-BO-10000711","Furniture","Bookcases","Hon Metal Bookcases, Gray","212.94","3","0.0","57.4938","No"
"1","617","US-2023-141215","2023-06-15","2023-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.944","4","0.3","-56.99599999999998","No"
"1","618","US-2023-141215","2023-06-15","2023-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-TA-10001520","Furniture","Tables","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","99.918","2","0.3","-18.55620000000002","No"
"1","619","US-2023-141215","2023-06-15","2023-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","OFF-BI-10002706","Office Supplies","Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings","8.567999999999998","3","0.8","-14.5656","No"
"1","620","US-2023-126963","2023-06-15","2023-06-15","Same Day","PS-18760","Pamela Stobb","Consumer","United States","El Paso","Texas","79907","Central","OFF-PA-10001952","Office Supplies","Paper","Xerox 1902","36.544","2","0.2","11.876799999999998","No"
"1","621","US-2023-136644","2023-06-16","2023-06-22","Standard Class","SC-20575","Sonia Cooley","Consumer","United States","Mishawaka","Indiana","46544","Central","FUR-CH-10000225","Furniture","Chairs","Global Geo Office Task Chair, Gray","647.84","8","0.0","32.39199999999994","No"
"1","622","US-2023-113929","2023-06-16","2023-06-21","Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Hempstead","New York","11550","East","OFF-AR-10003772","Office Supplies","Art","Boston 16750 Black Compact Battery Pencil Sharpener","35.0","4","0.0","10.499999999999996","No"
"1","623","US-2023-113929","2023-06-16","2023-06-21","Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Hempstead","New York","11550","East","OFF-BI-10002852","Office Supplies","Binders","Ibico Standard Transparent Covers","39.55200000000001","3","0.2","14.337599999999998","No"
"1","624","US-2023-113929","2023-06-16","2023-06-21","Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Hempstead","New York","11550","East","OFF-EN-10003286","Office Supplies","Envelopes","Staple envelope","41.4","5","0.0","19.458","No"
"1","625","US-2023-144414","2023-06-17","2023-06-21","Standard Class","GH-14425","Gary Hwang","Consumer","United States","Seattle","Washington","98105","West","FUR-FU-10003981","Furniture","Furnishings","Eldon Wave Desk Accessories","6.24","3","0.0","2.6208000000000005","No"
"1","626","US-2023-144414","2023-06-17","2023-06-21","Standard Class","GH-14425","Gary Hwang","Consumer","United States","Seattle","Washington","98105","West","OFF-BI-10004995","Office Supplies","Binders","GBC DocuBind P400 Electric Binding System","3266.376","3","0.2","1061.5721999999998","No"
"1","627","US-2023-144414","2023-06-17","2023-06-21","Standard Class","GH-14425","Gary Hwang","Consumer","United States","Seattle","Washington","98105","West","OFF-FA-10000624","Office Supplies","Fasteners","OIC Binder Clips","17.9","5","0.0","8.95","No"
"1","628","US-2023-156342","2023-06-17","2023-06-20","Second Class","JF-15415","Jennifer Ferguson","Consumer","United States","Chicago","Illinois","60653","Central","OFF-PA-10001725","Office Supplies","Paper","Xerox 1892","62.016","2","0.2","22.4808","No"
"1","629","US-2023-104402","2023-06-17","2023-06-23","Standard Class","DB-13660","Duane Benoit","Consumer","United States","Newark","Delaware","19711","East","TEC-MA-10000423","Technology","Machines","Texas Instruments TI-34 Scientific Calculator","65.97","3","0.0","31.005899999999997","No"
"1","630","US-2023-123855","2023-06-18","2023-06-23","Standard Class","MC-18100","Mick Crebagga","Consumer","United States","Los Angeles","California","90036","West","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C","139.8","5","0.2","12.232500000000009","No"
"1","631","CA-2023-184712","2023-06-18","2023-06-20","Second Class","NC-19470","Neil Cohen","Home Office","Canada","Halifax","Nova Scotia","B3H","East","OFF-PA-10000167","Office Supplies","Paper","Xerox 1925","74.352","3","0.2","23.234999999999992","No"
"1","632","US-2023-166863","2023-06-20","2023-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","FUR-BO-10001608","Furniture","Bookcases","Hon Metal Bookcases, Black","193.0656","4","0.32","-19.87439999999999","No"
"1","633","US-2023-112949","2023-06-20","2023-06-27","Standard Class","Co-12640","Corey-Lock","Consumer","United States","Lawton","Oklahoma","73505","Central","OFF-AP-10001005","Office Supplies","Appliances","Honeywell Quietcare HEPA Air Cleaner","471.9","6","0.0","155.72699999999998","No"
"1","634","US-2023-112949","2023-06-20","2023-06-27","Standard Class","Co-12640","Corey-Lock","Consumer","United States","Lawton","Oklahoma","73505","Central","OFF-AR-10003469","Office Supplies","Art","Nontoxic Chalk","3.52","2","0.0","1.6896","No"
"1","635","US-2023-166863","2023-06-20","2023-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","OFF-BI-10000756","Office Supplies","Binders","Storex DuraTech Recycled Plastic Frosted Binders","3.3919999999999995","4","0.8","-5.088000000000001","No"
"1","636","US-2023-166863","2023-06-20","2023-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","OFF-PA-10000587","Office Supplies","Paper","Array Parchment Paper, Assorted Colors","11.648","2","0.2","4.0768","No"
"1","637","US-2023-166863","2023-06-20","2023-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","OFF-PA-10001166","Office Supplies","Paper","Xerox 2","15.552000000000003","3","0.2","5.4432","No"
"1","638","US-2023-166863","2023-06-20","2023-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","OFF-ST-10004123","Office Supplies","Storage","Safco Industrial Wire Shelving System","509.48800000000006","7","0.2","-127.372","No"
"1","639","US-2023-166863","2023-06-20","2023-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-MA-10001972","Technology","Machines","Okidata C331dn Printer","418.8","2","0.4","-97.71999999999996","No"
"1","640","US-2023-166863","2023-06-20","2023-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-PH-10000369","Technology","Phones","HTC One Mini","201.584","2","0.2","20.158400000000015","No"
"1","641","US-2023-138317","2023-06-21","2023-06-25","Standard Class","NW-18400","Natalie Webber","Consumer","United States","Philadelphia","Pennsylvania","19120","East","FUR-FU-10000550","Furniture","Furnishings","Stacking Trays by OIC","3.984","1","0.2","0.6473999999999996","No"
"1","642","US-2023-117135","2023-06-21","2023-06-23","Second Class","NP-18325","Naresj Patel","Consumer","United States","Waynesboro","Virginia","22980","South","FUR-FU-10004071","Furniture","Furnishings","Luxo Professional Magnifying Clamp-On Fluorescent Lamps","104.01","1","0.0","14.561400000000006","No"
"1","643","US-2023-130624","2023-06-21","2023-06-24","First Class","TB-21280","Toby Braunhardt","Consumer","United States","New York City","New York","10024","East","OFF-AP-10001303","Office Supplies","Appliances","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","59.7","3","0.0","26.864999999999995","No"
"1","644","US-2023-138317","2023-06-21","2023-06-25","Standard Class","NW-18400","Natalie Webber","Consumer","United States","Philadelphia","Pennsylvania","19120","East","OFF-AP-10003860","Office Supplies","Appliances","Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection","44.416","2","0.2","3.8864","No"
"1","645","US-2023-128146","2023-06-21","2023-06-25","Standard Class","DB-13060","Dave Brooks","Consumer","United States","Lakewood","New Jersey","8701","East","OFF-AR-10001919","Office Supplies","Art","OIC #2 Pencils, Medium Soft","3.76","2","0.0","1.0903999999999998","No"
"1","646","US-2023-141278","2023-06-21","2023-06-24","First Class","RM-19375","Raymond Messe","Consumer","United States","Meriden","Connecticut","6450","East","OFF-AR-10003056","Office Supplies","Art","Newell 341","21.4","5","0.0","6.205999999999998","No"
"1","647","US-2023-138317","2023-06-21","2023-06-25","Standard Class","NW-18400","Natalie Webber","Consumer","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10000069","Office Supplies","Binders","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","9.006000000000002","2","0.7","-7.204800000000002","No"
"1","648","US-2023-160780","2023-06-21","2023-06-21","Same Day","SV-20785","Stewart Visinsky","Consumer","United States","Pueblo","Colorado","81001","West","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders","11.088000000000005","7","0.7","-8.1312","No"
"1","649","US-2023-160780","2023-06-21","2023-06-21","Same Day","SV-20785","Stewart Visinsky","Consumer","United States","Pueblo","Colorado","81001","West","OFF-BI-10002931","Office Supplies","Binders","Avery Trapezoid Extra Heavy Duty 4"" Binders","25.164","2","0.7","-16.775999999999996","No"
"1","650","US-2023-138317","2023-06-21","2023-06-25","Standard Class","NW-18400","Natalie Webber","Consumer","United States","Philadelphia","Pennsylvania","19120","East","OFF-EN-10001539","Office Supplies","Envelopes","Staple envelope","24.896","4","0.2","8.4024","No"
